com.appspot.swisscodemonkeys.steam	2011-03-01	0	0	0	0.7101	0.1814	0.0065	0.0865	0.0136	0.0019	0.0348	0.2435	0.7217	0.0588	0.3137	0.6275	0.009	0.1965	0.7945	0.009	0.1965	0.7945	0.4444	0.2222	0.3333	0	0.9624	0.0094	0.0282	0
com.Assassins.Creed	2011-12-14	0	0	0	0.94	0.06	0	0	0	0	0	0.16	0.84	0	0.2353	0.7647	0	0.1192	0.8808	0	0.1192	0.8808	1	0	0	0	1	0	0	0
com.AudioConsole	2011-12-19	0	0	0	0	0	0	0.9224	0	0.0776	0.1695	0	0.8305	0.3013	0	0.6987	0.0779	0	0.9221	0.0779	0	0.9221	0.4	0.4	0.2	0	0.9834	0.0135	0.003	0
com.audiosettings	2011-10-24	0	0	0	0.6773	0.0094	0	0.2463	0.0575	0.0095	0.0339	0.1356	0.8305	0.1039	0.1883	0.7078	0.0096	0.0671	0.9233	0.0096	0.0671	0.9233	0.3333	0.3333	0.3333	0	0.9609	0.0219	0.0172	0
com.battery.improve8	2011-08-09	0	0	0	0.5687	0.0609	0	0.3582	0.0021	0.0102	0.1553	0.2039	0.6408	0.2171	0.1896	0.5933	0.012	0.0641	0.9238	0.012	0.0641	0.9238	0.3333	0.25	0.4167	0	0.8406	0.1052	0.0542	0
com.Beauty.Breast	2011-05-31	0	0	0	0	0	0	0.8461	0	0.1539	0.2326	0	0.7674	0.253	0	0.747	0.1555	0	0.8445	0.1555	0	0.8445	0.5	0.5	0	0	0.4721	0.5279	0	0
com.beautyfullivewallpaper	2011-03-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.Beauty.Girl	2011-11-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.bmdt.disciplined	2011-12-20	0	0	0	0.5454	0.0361	0	0.3668	0.0007	0.051	0.3043	0.029	0.6667	0.3937	0.0268	0.5794	0.0534	0.0367	0.9099	0.0534	0.0367	0.9098	0.6154	0.1538	0.2308	0	0.984	0.0103	0.0057	0
com.classicnerds.livewallpaper.HK	2011-03-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.coderet.pianosets	2011-11-08	0	0	0	0.7861	0.0905	0	0.0852	0.0081	0.0301	0.1013	0.1266	0.7722	0.0892	0.2911	0.6197	0.0312	0.1023	0.8665	0.0312	0.1023	0.8665	1	0	0	0	1	0	0	0
com.company3L.SpyPhoneLocatorTrial	2011-11-14	0	0	0	0	0	0	0.8333	0	0.1667	0.125	0	0.875	0.2857	0	0.7143	0.1691	0	0.8309	0.1691	0	0.8309	1	0	0	0	1	0	0	0
com.cooguo.market	2011-12-24	0	0	0	0	0	0	0.5918	0.3673	0.0408	0.1667	0.1667	0.6667	0.2222	0.1111	0.6667	0.0414	0.3666	0.5921	0.0414	0.3666	0.5921	1	0	0	0	1	0	0	0
com.crazyapps.angry.birds.rio.unlocker	2011-06-09	0	0	0	0.8756	0.1182	0	0.006	0	0.0002	0.0405	0.4324	0.527	0.0533	0.4675	0.4793	0.0002	0.1184	0.8814	0.0002	0.1184	0.8814	0.5	0.5	0	0	0.4903	0.5097	0	0
com.crazyapps.com.call.ender.bad.reception.end.annoying.call.fake	2011-08-31	0	0	0	0.2555	0.0128	0	0.6294	0.0001	0.1021	0.2632	0.0877	0.6491	0.283	0.1006	0.6164	0.1055	0.0146	0.8799	0.1055	0.0146	0.8799	0.6667	0.3333	0	0	0.9852	0.0148	0	0
com.Cut.the.Rope	2011-12-14	0	0	0	0.94	0.06	0	0	0	0	0	0.16	0.84	0	0.2353	0.7647	0	0.1192	0.8808	0	0.1192	0.8808	1	0	0	0	1	0	0	0
com.dchoc.tuxdo	2011-11-07	0.035	0	0.0004	0	0	0	0.9474	0	0.0172	0.1311	0	0.8689	0.4972	0	0.5028	0.0178	0	0.9822	0.0178	0	0.9822	1	0	0	0	1	0	0	0
com.droiddream.android.afdvancedfm	2011-10-23	0.168	0	0	0.7964	0.0356	0	0	0	0	0	0.2947	0.7053	0	0.1991	0.8009	0	0.0376	0.9624	0	0.0376	0.9624	0.7143	0.2857	0	0	0.9209	0.0791	0	0
com.droiddream.sex	2011-12-19	0.003	0	0	0.6085	0.3885	0	0	0	0	0	0.2782	0.7218	0	0.4394	0.5606	0	0.3888	0.6112	0	0.3888	0.6112	0.6667	0.3333	0	0	0.9577	0.0423	0	0
com.droid.game.forestman	2011-09-30	0.0398	0	0	0.0221	0.0029	0.0005	0.2063	0.0136	0.7148	0.2112	0.1118	0.677	0.2938	0.0911	0.6151	0.7139	0.0167	0.2694	0.714	0.0168	0.2693	1	0	0	0	1	0	0	0
com.droidhen.falldown	2011-08-15	0.0153	0	0	0.0087	0.0017	0	0.3922	0	0.5821	0.3284	0.0373	0.6343	0.3761	0.0199	0.604	0.5818	0.0017	0.4165	0.5819	0.0017	0.4164	1	0	0	0	1	0	0	0
com.dseffects.JewelsMania	2011-10-08	0	0	0	0.7	0.2266	0	0.0638	0.0032	0.0064	0.0577	0.3654	0.5769	0.0354	0.2743	0.6903	0.0072	0.231	0.7619	0.0072	0.231	0.7619	0.5714	0.4286	0	0	0.6325	0.3675	0	0
com.dseffects.MonkeyJump2	2011-11-22	0	0	0	0	0	0	0.5	0	0.5	0.6667	0	0.3333	0.6667	0	0.3333	0.5014	0	0.4986	0.5014	0	0.4986	1	0	0	0	1	0	0	0
com.eoeandroid.eWallpapers.cartoon	2011-11-29	0.6365	0	0	0.3261	0.0374	0	0	0	0	0	0.2791	0.7209	0	0.2456	0.7544	0	0.041	0.959	0	0.041	0.959	0.6364	0.1818	0.1818	0	0.9758	0.0161	0.0081	0
com.etagmedia.metro	2011-10-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.evilsunflower.reader.evilShijian11	2011-11-07	0	0	0	0.3699	0.6301	0	0	0	0	0	0.6264	0.3736	0	0.6231	0.3769	0	0.63	0.37	0	0.63	0.37	0.4286	0.2857	0.2857	0	0.64	0.24	0.12	0
com.evilsunflower.reader.evilYingyu9	2011-12-21	0	0	0	0.4671	0.5329	0	0	0	0	0	0.5714	0.4286	0	0.5816	0.4184	0	0.534	0.466	0	0.534	0.466	0.4286	0.2857	0.2857	0	0.5263	0.3158	0.1579	0
com.fall.down	2011-03-02	0.0005	0	0	0.2266	0.7729	0	0	0	0	0	0.3125	0.6875	0	0.4457	0.5543	0	0.7728	0.2272	0	0.7728	0.2272	0.75	0.25	0	0	0.956	0.044	0	0
com.feasy.jewels.Gel	2011-10-08	0	0	0	0.0359	0.0116	0.0002	0.7203	0	0.2319	0.1959	0.1856	0.6186	0.3093	0.1031	0.5876	0.2323	0.0118	0.7559	0.2323	0.0118	0.7558	0.7	0.3	0	0	0.8998	0.1002	0	0
com.file.phoneset	2011-11-01	0.177	0.0191	0	0.2105	0.0574	0	0.5215	0	0.0144	0.0833	0.1458	0.7708	0.0753	0.172	0.7527	0.0145	0.0768	0.9087	0.0145	0.0768	0.9087	0.75	0	0.25	0	0.8338	0	0.1662	0
com.floydlabs.finger_security_scanner	2011-11-14	0	0	0	0.0557	0.0111	0	0.873	0.0028	0.0575	0.1639	0.082	0.7541	0.2336	0.0438	0.7226	0.0621	0.0147	0.9232	0.0621	0.0147	0.9232	0.4286	0.2857	0.2857	0	0.471	0.3299	0.1991	0
com.gambler.SendSMS	2011-07-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.game	2011-11-18	0.4729	0	0	0	0	0	0.3761	0	0.151	0.2273	0.0152	0.7576	0.533	0.0046	0.4624	0.1511	0	0.8489	0.1511	0	0.8489	1	0	0	0	1	0	0	0
com.gamelio.DrawSlasher	2011-11-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.gamevil.bs2010	2011-10-14	0	0	0	0	0	0	0.9179	0	0.0821	0.431	0	0.569	0.3796	0	0.6204	0.0826	0	0.9174	0.0826	0	0.9174	0.5	0.5	0	0	0.5674	0.4326	0	0
com.glumobi.eraser	2011-09-09	0	0	0	0.0031	0.0003	0	0.8772	0.0017	0.1177	0.3433	0.0746	0.5821	0.3525	0.0719	0.5755	0.1199	0.0027	0.8774	0.12	0.0027	0.8773	0.5	0.5	0	0	0.9779	0.0221	0	0
com.go108.lic	2011-10-14	0	0	0	0.0983	0.0019	0	0.7683	0.0095	0.1221	0.432	0.032	0.536	0.4545	0.0606	0.4848	0.1292	0.0124	0.8584	0.1292	0.0124	0.8584	0.875	0.125	0	0	0.9931	0.0069	0	0
com.GoldDream.pg04	2011-11-03	0	0	0	0.6597	0.0817	0	0.2492	0.0088	0.0005	0.087	0.1739	0.7391	0.1122	0.2041	0.6837	0.0059	0.096	0.898	0.0059	0.096	0.898	0.6667	0.3333	0	0	0.76	0.24	0	0
com.GoldDream.pg	2011-07-06	0	0	0	0.6803	0.0805	0	0.2294	0.0093	0.0005	0.087	0.1739	0.7391	0.13	0.2	0.67	0.0065	0.0949	0.8986	0.0065	0.0949	0.8986	0.6667	0.3333	0	0	0.7577	0.2423	0	0
com.GoldDream.TingTing02ii	2011-09-29	0.2022	0.0068	0	0.1607	0.036	0	0.5503	0	0.044	0.0227	0.2386	0.7386	0.0533	0.2178	0.7289	0.0444	0.0513	0.9042	0.0444	0.0513	0.9042	0.75	0	0.25	0	0.9939	0	0.0061	0
com.GoldDream.TingTing07ii	2011-09-30	0.3064	0.0122	0	0.305	0.0745	0	0.2838	0	0.0182	0.0215	0.2473	0.7312	0.0533	0.2377	0.709	0.0194	0.0918	0.8889	0.0194	0.0918	0.8889	0.5	0.3333	0.1667	0	0.7464	0.2488	0.0048	0
com.GoldDream.TingTing08i	2011-09-30	0.2666	0.0086	0	0.2725	0.071	0	0.3612	0	0.0201	0.0215	0.2473	0.7312	0.0579	0.2314	0.7107	0.0213	0.0843	0.8945	0.0213	0.0843	0.8945	0.5	0.3333	0.1667	0	0.7441	0.2512	0.0047	0
com.GoldDream.TingTing08ii	2011-09-30	0.3106	0.0107	0	0.2874	0.0655	0	0.3067	0	0.0192	0.0215	0.2473	0.7312	0.0579	0.2314	0.7107	0.0208	0.0825	0.8967	0.0208	0.0825	0.8967	0.5	0.3333	0.1667	0	0.8365	0.1571	0.0064	0
com.GoldDream.TingTing10i	2011-09-30	0.2941	0.0106	0	0.2963	0.075	0	0.3055	0	0.0185	0.0215	0.2473	0.7312	0.0565	0.2379	0.7056	0.0195	0.0895	0.891	0.0195	0.0895	0.891	0.5	0.3333	0.1667	0	0.7316	0.2647	0.0038	0
com.GoldDream.TingTing11ii	2011-09-30	0.3085	0.0108	0	0.2844	0.0636	0	0.3141	0	0.0185	0.0217	0.25	0.7283	0.0588	0.2311	0.7101	0.0199	0.0796	0.9006	0.0199	0.0796	0.9006	0.5	0.3333	0.1667	0	0.8388	0.1557	0.0055	0
com.GoldDream.TingTing12ii	2011-12-21	0.3028	0.0104	0	0.2826	0.0644	0	0.3235	0	0.0162	0.0215	0.2473	0.7312	0.0569	0.2358	0.7073	0.018	0.0819	0.9001	0.018	0.0819	0.9001	0.5	0.3333	0.1667	0	0.7893	0.204	0.0067	0
com.GoldDream.TingTing	2011-11-08	0	0	0	0.0055	0	0	0.8785	0	0.116	0.0714	0.0714	0.8571	0.1739	0.0435	0.7826	0.1161	0	0.8839	0.1161	0	0.8839	1	0	0	0	1	0	0	0
com.golden.eagle	2011-09-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.gone602	2011-10-30	0	0	0	0.9321	0.0679	0	0	0	0	0	0.3871	0.6129	0	0.3387	0.6613	0	0.0943	0.9057	0	0.0943	0.9057	0.4	0.4	0.2	0	0.9112	0.028	0.0607	0
com.gone60	2011-09-23	0	0	0	0	0	0	0.7296	0	0.2704	0.3939	0	0.6061	0.3472	0	0.6528	0.2718	0	0.7282	0.2718	0	0.7282	0.6667	0	0.3333	0	0.9532	0	0.0468	0
com.gp.DropBubble	2011-11-22	0.0006	0	0	0.5574	0.4322	0.0001	0.0066	0.0028	0.0004	0.0599	0.5023	0.4378	0.0634	0.6024	0.3341	0.0006	0.4352	0.5642	0.0006	0.4352	0.5642	0.6667	0.1667	0.1667	0	0.8069	0.1534	0.0397	0
com.han.hxw1	2011-11-08	0	0	0	0.7675	0.0349	0	0.1931	0.004	0.0005	0.0602	0.1807	0.759	0.0382	0.3206	0.6412	0.0009	0.0419	0.9573	0.0009	0.0419	0.9572	1	0	0	0	1	0	0	0
com.hero_full	2011-09-25	0	0	0	0.9262	0.0103	0.0005	0.0538	0.006	0.0032	0.1333	0.1333	0.7333	0.1389	0.1759	0.6852	0.0038	0.0165	0.9797	0.0038	0.0165	0.9797	1	0	0	0	1	0	0	0
com.info.eraser.phonebook	2011-12-17	0	0	0	0.1313	0.11	0	0.6472	0.0539	0.0577	0.1944	0.1111	0.6944	0.2022	0.1461	0.6517	0.0668	0.1628	0.7704	0.0668	0.1628	0.7704	0.5	0.5	0	0	0.9263	0.0737	0	0
com.info.eraser.smshistory	2011-12-22	0	0	0	0.1842	0.1403	0	0.5497	0.0607	0.0652	0.1944	0.1111	0.6944	0.2022	0.1461	0.6517	0.0739	0.1974	0.7287	0.0739	0.1974	0.7287	0.5	0.5	0	0	0.9447	0.0553	0	0
com.intsig.camscanner	2011-06-08	0	0	0	0.0526	0	0	0.8421	0	0.1053	0.2353	0.0588	0.7059	0.3462	0.0385	0.6154	0.106	0.0001	0.8939	0.106	0.0001	0.8939	0	0	0	1	0	0	0	1
com.itfunz.itfunzsupertools	2011-10-22	0	0	0	0	0	0	0.9349	0	0.0651	0.5	0	0.5	0.3984	0	0.6016	0.0669	0	0.9331	0.0669	0	0.9331	0.52	0.2	0.28	0	0.319	0.4994	0.1816	0
com.jackeey.eWallpapers.DragonBall	2011-08-07	0.6174	0	0	0.3451	0.0375	0	0	0	0	0	0.2868	0.7132	0	0.26	0.74	0	0.0423	0.9577	0	0.0424	0.9576	0.6364	0.1818	0.1818	0	0.97	0.0205	0.0095	0
com.jackeey.eWallpapers.gundam	2011-11-29	0.6003	0	0	0.3603	0.0394	0	0	0	0	0	0.2713	0.7287	0	0.2536	0.7464	0	0.0439	0.9561	0	0.044	0.956	0.6	0.2	0.2	0	0.9688	0.0187	0.0125	0
com.jackeey.eWallpapers.nba	2011-11-07	0.3026	0	0	0.5119	0.1855	0	0	0	0	0	0.335	0.665	0	0.3871	0.6129	0	0.1891	0.8109	0	0.1892	0.8108	0.4615	0.3077	0.2308	0	0.6369	0.3494	0.0138	0
com.japanese.hot.girl	2011-05-31	0	0	0	0.0131	0.0008	0	0.96	0	0.0261	0.125	0.1	0.775	0.1628	0.0814	0.7558	0.0279	0.0018	0.9704	0.0279	0.0018	0.9704	0.6	0.4	0	0	0.9483	0.0517	0	0
com.jinshou.jsinputmethod	2011-08-28	0	0	0	0.0023	0.0004	0	0.9836	0	0.0137	0.1961	0.0784	0.7255	0.2091	0.0636	0.7273	0.0153	0.0009	0.9838	0.0153	0.0009	0.9838	0.7143	0.2857	0	0	0.9893	0.0107	0	0
com.joko.lightgrid	2011-10-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.joyce.wps.taylorswift	2011-11-13	0	0	0	0.8386	0.1614	0	0	0	0	0	0.3023	0.6977	0	0.236	0.764	0	0.1633	0.8367	0	0.1633	0.8367	1	0	0	0	1	0	0	0
com.joymasterrocks.MJ13	2011-11-18	0.0075	0	0	0.6082	0.3619	0	0.0187	0.0037	0	0.0278	0.25	0.7222	0.027	0.2703	0.7027	0	0.3656	0.6344	0	0.3656	0.6344	0.6	0	0.4	0	0.9955	0	0.0045	0
com.keji.danti161	2011-07-28	0	0	0	0.5033	0.0327	0.0014	0.3621	0.0518	0.0487	0.3533	0.0733	0.5733	0.3	0.1026	0.5974	0.0533	0.0847	0.862	0.0535	0.0849	0.8616	1	0	0	0	1	0	0	0
com.keji.danti207	2011-09-22	0	0	0	0.8226	0.1483	0.0003	0.0225	0.0062	0.0001	0.0539	0.3234	0.6228	0.0598	0.3785	0.5618	0.001	0.157	0.842	0.001	0.157	0.842	1	0	0	0	1	0	0	0
com.keji.danti311	2011-11-18	0	0	0	0.7104	0.2896	0	0	0	0	0	0.4118	0.5882	0	0.52	0.48	0	0.3059	0.6941	0	0.3059	0.6941	0.7143	0	0.2857	0	0.9451	0	0.0549	0
com.keji.danti408	2011-12-31	0	0	0	0.8527	0.1473	0	0	0	0	0	0.4388	0.5612	0	0.4542	0.5458	0	0.1489	0.8511	0	0.1489	0.8511	0.7778	0.1111	0.1111	0	0.9832	0.0123	0.0045	0
com.keji.danti456	2011-12-21	0	0	0	0.8078	0.1922	0	0	0	0	0	0.3846	0.6154	0	0.4317	0.5683	0	0.1959	0.8041	0	0.196	0.804	1	0	0	0	1	0	0	0
com.keji.danti561	2011-10-10	0.0005	0	0	0.828	0.1714	0	0	0	0	0	0.3982	0.6018	0	0.4608	0.5392	0	0.1759	0.8241	0	0.1759	0.8241	0.8824	0	0.1176	0	0.9955	0	0.0045	0
com.keji.danti567	2011-10-07	0.0005	0.0001	0	0.8671	0.1322	0	0	0	0	0	0.4035	0.5965	0	0.4599	0.5401	0	0.1365	0.8635	0	0.1365	0.8635	0.8824	0	0.1176	0	0.9929	0	0.0071	0
com.keji.danti662	2011-10-24	0.0003	0	0	0.7684	0.2313	0	0	0	0	0	0.4035	0.5965	0	0.461	0.539	0	0.234	0.766	0	0.234	0.766	0.8824	0	0.1176	0	0.9965	0	0.0035	0
com.keji.fixedposition	2011-12-08	0	0	0	0.4873	0.2636	0.007	0.1774	0.0261	0.0386	0.0784	0.3137	0.6078	0.2109	0.2734	0.5156	0.0492	0.2893	0.6614	0.0492	0.2893	0.6614	1	0	0	0	1	0	0	0
com.keji.listenclear	2011-11-07	0	0	0	0.2661	0.0271	0.1136	0.5288	0.0339	0.0305	0.093	0.2326	0.6744	0.2692	0.1731	0.5577	0.1626	0.0777	0.7597	0.1642	0.0785	0.7573	0.6667	0.3333	0	0	0.9388	0.0612	0	0
com.keji.sendere	2011-08-10	0	0	0	0.0616	0	0	0.7583	0.0224	0.1577	0.3148	0.0556	0.6296	0.3984	0.0488	0.5528	0.169	0.0236	0.8074	0.169	0.0236	0.8074	0.7778	0.2222	0	0	0.9805	0.0195	0	0
com.keji.unclear	2011-11-18	0	0	0	0.2726	0.5006	0	0.1434	0.0556	0.0278	0.12	0.2	0.68	0.1846	0.2769	0.5385	0.0303	0.5517	0.4179	0.0303	0.5517	0.4179	0.6	0.4	0	0	0.7013	0.2987	0	0
com.km.launcher	2011-10-23	0	0	0	0.0016	0.0002	0	0.7394	0.0026	0.2563	0.2761	0.0491	0.6748	0.3787	0.0322	0.5892	0.2565	0.0028	0.7407	0.2565	0.0028	0.7407	0.4444	0	0.3333	0.2222	0.9957	0	0.0015	0.0028
com.lesson.share	2011-12-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.livegame.wallpapershuimohua	2011-09-10	0.1004	0	0	0.7683	0.098	0.0025	0.0148	0.0157	0.0003	0.0316	0.2211	0.7474	0.023	0.3475	0.6295	0.0038	0.1249	0.8713	0.0038	0.1252	0.871	0.5	0.25	0.25	0	0.812	0.1492	0.0388	0
com.lonelycatgames.Xplore	2011-11-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.magicsms.own	2011-09-06	0	0	0	0	0	0	1	0	0	0.1667	0	0.8333	0.1818	0	0.8182	0.0068	0	0.9932	0.0068	0	0.9932	1	0	0	0	1	0	0	0
com.magic.spiral	2011-03-26	0.0006	0	0	0.8954	0.104	0	0	0	0	0	0.0984	0.9016	0	0.1517	0.8483	0	0.104	0.896	0	0.104	0.896	0.6	0.4	0	0	0.9049	0.0951	0	0
com.magicwach.rdefense	2011-11-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com.manager.appinstaller	2011-08-24	0.3524	0.0381	0	0.419	0.1143	0	0.0667	0	0.0095	0.0556	0.1944	0.75	0.0405	0.2162	0.7432	0.0096	0.1526	0.8378	0.0096	0.1526	0.8378	0.6667	0	0.3333	0	0.8003	0	0.1997	0
com.mediagroup.wcms.view	2011-10-17	0	0	0	0.0959	0.0068	0	0.7749	0	0.1224	0.1304	0.1304	0.7391	0.1702	0.1277	0.7021	0.1229	0.0082	0.8689	0.1229	0.0082	0.8689	0.5	0.25	0.25	0	0.9104	0.0711	0.0185	0
com.mibollma.zilchR2	2011-10-08	0.0737	0	0	0.357	0.1423	0	0.2849	0.1065	0.0356	0.0517	0.1207	0.8276	0.0522	0.1269	0.8209	0.0359	0.2465	0.7175	0.0359	0.2465	0.7175	0.2857	0.2857	0.4286	0	0.9086	0.0251	0.0663	0
com.mj.iCalendar	2011-05-11	0	0	0	0	0	0	0.7978	0.0102	0.192	0.0625	0.0625	0.875	0.2927	0.0244	0.6829	0.1935	0.0105	0.796	0.1935	0.0105	0.796	1	0	0	0	1	0	0	0
com.mj.iMatch	2011-05-11	0	0	0	0.0001	0	0	0.7609	0	0.2389	0.1316	0.0526	0.8158	0.296	0.08	0.624	0.239	0.0001	0.761	0.239	0.0001	0.761	1	0	0	0	1	0	0	0
com.mobile.app.writer.zhongguoyang	2011-02-15	0.008	0	0	0.0477	0.0127	0	0.7151	0	0.2164	0.254	0.0159	0.7302	0.255	0.0403	0.7047	0.2166	0.0128	0.7706	0.2166	0.0128	0.7706	0.4444	0.2222	0.3333	0	0.9303	0.0171	0.0526	0
com.mobilegame.sokoban.activtys	2011-11-08	0	0	0	0.8991	0.0942	0	0.0054	0.0008	0.0005	0.1887	0.2075	0.6038	0.1429	0.3129	0.5442	0.0006	0.0951	0.9042	0.0006	0.0951	0.9042	1	0	0	0	1	0	0	0
com.moonage.iTraining	2011-01-14	0	0	0	0.0248	0.0082	0	0.9243	0	0.0427	0.2626	0.1818	0.5556	0.2773	0.1172	0.6055	0.0478	0.0106	0.9416	0.0478	0.0106	0.9416	0.75	0.25	0	0	0.9707	0.0293	0	0
